,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,LONGITUDE,LATITUDE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,RMA,STAT_DIV_NAME
41594,41595,T20170009881,Driving accident,Finished,2017/05/20,15:00:00,Yes,Collision with vehicle,Saturday,REAR END(VEHICLES IN SAME LANE),Not known,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,No,144.93235944,-37.81938377,MELBOURNE,METROPOLITAN NORTH WEST REGION,5.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,3.0,0.0,3.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Freeway,Metro
41620,41621,T20170016849,Driving accident,Finished,2017/08/31,22:42:00,Yes,Collision with vehicle,Thursday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,40 km/hr,No,144.96654406,-37.81550208,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,0.0,2.0,0.0,0.0,0.0,0.0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
41636,41637,T20170009916,Driving accident,Finished,2017/05/21,07:40:00,Yes,Collision with vehicle,Sunday,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,70 km/hr,No,144.98914944,-37.82280704,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro
41712,41713,T20170010046,Driving accident,Finished,2017/05/22,22:43:00,Yes,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,80 km/hr,Yes,144.95121308,-37.8187191,MELBOURNE,METROPOLITAN NORTH WEST REGION,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,0.0,1.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro
41713,41714,T20170010049,Driving accident,Finished,2017/05/15,19:52:00,Yes,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,80 km/hr,No,144.90000895,-37.83073843,MELBOURNE,METROPOLITAN NORTH WEST REGION,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Freeway,Metro
41720,41721,T20170009509,Driving accident,Finished,2017/05/15,09:47:00,No,Collision with vehicle,Monday,RIGHT TURN SIDESWIPE,No,Day,Yes,Cross intersection,Serious injury accident,60 km/hr,No,144.95879829,-37.78988167,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,1.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro
41728,41729,T20160024608,Driving accident,Finished,2016/11/13,17:30:00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Other injury accident,80 km/hr,No,144.93201697,-37.82030322,MELBOURNE,METROPOLITAN NORTH WEST REGION,4.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,4.0,0.0,4.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Freeway,Metro
41769,41770,T20170009635,Driving accident,Finished,2017/05/16,19:30:00,Yes,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60 km/hr,No,144.94214528,-37.78939503,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro
41772,41773,T20170010097,Driving accident,Finished,2017/05/13,12:30:00,No,Collision with vehicle,Saturday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,No,Day,No,Not at intersection,Other injury accident,40 km/hr,No,144.95452513,-37.81891736,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
41773,41774,T20170010098,Driving accident,Finished,2017/05/23,10:39:00,No,Collision with vehicle,Tuesday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,No,Day,Yes,Not at intersection,Other injury accident,50 km/hr,No,144.95816999,-37.77778999,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,MORELAND",METROPOLITAN NORTH WEST REGION,Local Road,Metro
41843,41844,T20170007155,Driving accident,Finished,2017/04/09,09:40:00,Yes,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,40 km/hr,No,144.97214002,-37.80940401,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
41844,41845,T20170007157,Driving accident,Finished,2017/04/09,03:15:00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60 km/hr,No,144.989641,-37.82013908,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro
41849,41850,T20160024778,Driving accident,Finished,2016/11/17,09:05:00,No,Collision with vehicle,Wednesday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,No,Day,Yes,Multiple intersection,Serious injury accident,60 km/hr,No,144.93586817,-37.80976923,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro
41850,41851,T20160024789,Driving accident,Finished,2016/11/16,17:47:00,No,Vehicle overturned (no collision),Wednesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,T intersection,Other injury accident,40 km/hr,No,144.95594819,-37.81069078,MELBOURNE,METROPOLITAN NORTH WEST REGION,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,0.0,1.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
41868,41869,T20170017292,Driving accident,Finished,2017/09/08,07:00:00,No,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Multiple intersection,Other injury accident,60 km/hr,No,144.97757983,-37.8412567,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,PORT PHILLIP",METROPOLITAN NORTH WEST REGION,Arterial Other,Metro
41871,41872,T20170009734,Driving accident,Finished,2017/04/18,11:00:00,No,Vehicle overturned (no collision),Tuesday,OFF CARRIAGEWAY TO LEFT,Not known,Day,No,T intersection,Fatal accident,40 km/hr,Yes,144.9453405,-37.79253275,MELBOURNE,METROPOLITAN NORTH WEST REGION,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,0.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
41882,41883,T20170011181,Driving accident,Finished,2017/06/07,17:52:00,No,Collision with vehicle,Wednesday,LEFT TURN SIDESWIPE,No,Unk.,No,T intersection,Other injury accident,Not known,No,144.95512519,-37.77742929,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,MORELAND",METROPOLITAN NORTH WEST REGION,Local Road,Metro
41887,41888,T20170007230,Driving accident,Finished,2016/10/01,19:38:00,Yes,Vehicle overturned (no collision),Friday,OFF CARRIAGEWAY ON RIGHT BEND,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,144.94833797,-37.82283253,MELBOURNE,METROPOLITAN NORTH WEST REGION,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,0.0,1.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro
41920,41921,T20170009861,Driving accident,Finished,2017/05/20,12:22:00,No,Collision with vehicle,Friday,OTHER ADJACENT (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,Not known,No,144.96343995,-37.82212444,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
41924,41925,T20170016837,Driving accident,Finished,2017/08/31,19:24:00,Yes,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60 km/hr,No,144.9806124,-37.8502091,MELBOURNE,METROPOLITAN NORTH WEST REGION,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,PORT PHILLIP",METROPOLITAN NORTH WEST REGION,Arterial Other,Metro
41927,41928,T20170016885,Driving accident,Finished,2017/08/30,20:35:00,Yes,Collision with vehicle,Wednesday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,No,Dark Street lights on,No,T intersection,Other injury accident,40 km/hr,No,144.95322493,-37.81713576,MELBOURNE,METROPOLITAN NORTH WEST REGION,3.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro
41966,41967,T20170017401,Driving accident,Finished,2017/09/09,23:00:00,Yes,Collision with vehicle,Saturday,LEFT NEAR (INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,40 km/hr,No,144.96325955,-37.80456169,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,1.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
41969,41970,T20170017445,Driving accident,Finished,2017/09/10,20:31:00,Yes,Collision with vehicle,Sunday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60 km/hr,No,144.9606007,-37.8087872,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
41986,41987,T20170011352,Driving accident,Finished,2017/04/27,17:25:00,No,Collision with vehicle,Wednesday,RIGHT FAR (INTERSECTIONS ONLY),No,Day,No,Cross intersection,Other injury accident,50 km/hr,No,144.9213359,-37.78746209,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,MOONEE VALLEY",METROPOLITAN NORTH WEST REGION,Arterial Other,Metro
42000,42001,T20170016981,Driving accident,Finished,2017/09/03,09:30:00,No,Collision with vehicle,Sunday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Serious injury accident,60 km/hr,No,144.95849386,-37.79256373,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro
42002,42003,T20170016998,Driving accident,Finished,2017/09/03,15:21:00,No,Struck Pedestrian,Sunday,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,40 km/hr,No,144.95638201,-37.81054136,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
42009,42010,T20160024972,Driving accident,Finished,2016/11/19,18:15:00,Yes,Struck Pedestrian,Friday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,Yes,Cross intersection,Other injury accident,40 km/hr,No,144.9541489,-37.81906981,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,0.0,0.0,1.0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro
42101,42102,T20170011637,Driving accident,Finished,2017/04/06,13:15:00,No,Collision with vehicle,Thursday,U TURN,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,144.9594514,-37.82651454,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,3.0,0.0,2.0,1.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro
42102,42103,T20170011638,Driving accident,Finished,2017/06/14,09:07:00,No,Struck Pedestrian,Tuesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Cross intersection,Other injury accident,40 km/hr,No,144.96651216,-37.81552352,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,0.0,0.0,0.0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
42106,42107,T20170011704,Driving accident,Finished,2017/06/15,14:00:00,No,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,40 km/hr,No,144.94633642,-37.82131573,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
42130,42131,T20170007729,Driving accident,Finished,2017/03/10,10:20:00,No,Collision with vehicle,Friday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,No,Day,No,Not at intersection,Other injury accident,Not known,No,144.98015906,-37.84961861,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,PORT PHILLIP",METROPOLITAN NORTH WEST REGION,Arterial Other,Metro
42139,42140,T20170017204,Driving accident,Finished,2017/08/20,15:00:00,No,Collision with a fixed object,Sunday,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,No,Day,Yes,Not at intersection,Other injury accident,30km/hr,No,144.96608974,-37.81007116,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
42167,42168,T20160025246,Driving accident,Finished,2016/11/22,17:20:00,No,Collision with vehicle,Monday,LEFT TURN SIDESWIPE,No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,144.96949532,-37.78554559,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,Local Road,Metro
42172,42173,T20170017752,Driving accident,Finished,2017/09/15,14:50:00,No,Collision with vehicle,Friday,RIGHT REAR.,No,Day,Yes,T intersection,Serious injury accident,60 km/hr,No,144.9487755,-37.79945363,MELBOURNE,METROPOLITAN NORTH WEST REGION,4.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,3.0,0.0,3.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro
42213,42214,T20170010381,Driving accident,Finished,2017/05/28,02:05:00,No,Collision with vehicle,Sunday,RIGHT NEAR (INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,40 km/hr,No,144.94939829,-37.8092684,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,1.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro
42238,42239,T20160025346,Driving accident,Finished,2016/11/23,22:04:00,Yes,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60 km/hr,No,144.96289356,-37.8066686,MELBOURNE,METROPOLITAN NORTH WEST REGION,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro
42242,42243,T20160025412,Driving accident,Finished,2016/11/24,13:00:00,No,Struck Pedestrian,Wednesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,No,Cross intersection,Other injury accident,40 km/hr,No,144.96945416,-37.8157568,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
42255,42256,T20170010498,Driving accident,Finished,2017/05/29,10:10:00,No,Collision with vehicle,Sunday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,No,Day,No,Not at intersection,Other injury accident,50 km/hr,No,144.96291494,-37.81666317,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
42334,42335,T20160025656,Driving accident,Finished,2016/08/10,21:30:00,Yes,Struck Pedestrian,Tuesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,No,Not at intersection,Other injury accident,50 km/hr,No,144.96148046,-37.80602618,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
42338,42339,T20170012063,Driving accident,Finished,2017/06/19,21:30:00,Yes,Collision with vehicle,Sunday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,144.96916391,-37.78797713,MELBOURNE,METROPOLITAN NORTH WEST REGION,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,5.0,0.0,5.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,Local Road,Metro
42349,42350,T20170017992,Driving accident,Finished,2017/09/19,16:45:00,No,Collision with vehicle,Tuesday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,Yes,Not at intersection,Serious injury accident,40 km/hr,No,144.95462958,-37.81783402,MELBOURNE,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,Local Road,Metro
42365,42366,T20170010794,Driving accident,Unfinished,2017/06/01,21:15:00,Yes,Collision with vehicle,Wednesday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,No,Dark Street lights on,No,Not at intersection,Other injury accident,Not known,No,144.95353468,-37.81784613,MELBOURNE,METROPOLITAN NORTH WEST REGION,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro
